SPOT :timeStamp:,SPOT :volume:,SPOT :close:,SPOT :high:,SPOT :low:,SPOT :open:,SPOT :close:,SPOT :oi:,CURRENT :timeStamp:,CURRENT :volume:,CURRENT :close:,CURRENT :high:,CURRENT :low:,CURRENT :open:,CURRENT :close:,CURRENT :oi:,NEXT :timeStamp:,NEXT :volume:,NEXT :close:,NEXT :high:,NEXT :low:,NEXT :open:,NEXT :close:,NEXT :oi:
2021-04-08T14:08:00+0530,27205,213.85,214.0,213.7,213.8,213.85,0,2021-04-08T14:08:00+0530,35200,215.35,215.35,215.2,215.2,215.35,109312000,2021-04-08T14:08:00+0530,6400,215.05,215.05,215.05,215.05,215.05,7680000
2021-04-08T14:09:00+0530,21386,213.9,213.9,213.75,213.85,213.9,0,2021-04-08T14:09:00+0530,12800,215.3,215.35,215.3,215.35,215.3,109344000,2021-04-08T14:09:00+0530,0,215.05,215.05,215.05,215.05,215.05,7680000
2021-04-08T14:10:00+0530,64251,213.9,214.0,213.8,213.9,213.9,0,2021-04-08T14:10:00+0530,70400,215.35,215.35,215.3,215.3,215.35,109344000,2021-04-08T14:10:00+0530,9600,215.1,215.15,215.05,215.05,215.1,7708800
2021-04-08T14:11:00+0530,30918,213.85,213.95,213.8,213.9,213.85,0,2021-04-08T14:11:00+0530,35200,215.3,215.35,215.25,215.35,215.3,109344000,2021-04-08T14:11:00+0530,3200,215.1,215.1,215.1,215.1,215.1,7708800
2021-04-08T14:12:00+0530,12708,213.8,213.85,213.75,213.85,213.8,0,2021-04-08T14:12:00+0530,9600,215.25,215.3,215.2,215.3,215.25,109382400,2021-04-08T14:12:00+0530,3200,215.05,215.1,215.05,215.1,215.05,7708800
2021-04-08T14:13:00+0530,37373,213.8,213.85,213.7,213.8,213.8,0,2021-04-08T14:13:00+0530,38400,215.25,215.25,215.2,215.25,215.25,109382400,2021-04-08T14:13:00+0530,9600,215.0,215.05,215.0,215.05,215.0,7721600
2021-04-08T14:14:00+0530,26876,213.8,213.85,213.7,213.75,213.8,0,2021-04-08T14:14:00+0530,32000,215.3,215.35,215.2,215.25,215.3,109382400,2021-04-08T14:14:00+0530,6400,215.05,215.05,214.95,214.95,215.05,7721600
2021-04-08T14:15:00+0530,99182,213.6,213.8,213.55,213.7,213.6,0,2021-04-08T14:15:00+0530,105600,215.15,215.2,215.05,215.2,215.15,109433600,2021-04-08T14:15:00+0530,9600,214.95,215.05,214.95,215.05,214.95,7734400
2021-04-08T14:16:00+0530,54167,213.75,213.95,213.6,213.6,213.75,0,2021-04-08T14:16:00+0530,48000,215.2,215.25,215.1,215.15,215.2,109433600,2021-04-08T14:16:00+0530,28800,215.0,215.05,214.95,214.95,215.0,7734400
2021-04-08T14:17:00+0530,36275,213.7,213.8,213.65,213.75,213.7,0,2021-04-08T14:17:00+0530,28800,215.15,215.2,215.1,215.2,215.15,109433600,2021-04-08T14:17:00+0530,12800,215.05,215.1,215.0,215.0,215.05,7734400
2021-04-08T14:18:00+0530,37617,213.65,213.7,213.6,213.7,213.65,0,2021-04-08T14:18:00+0530,22400,215.1,215.2,215.1,215.15,215.1,109532800,2021-04-08T14:18:00+0530,3200,215.0,215.05,215.0,215.05,215.0,7734400
2021-04-08T14:19:00+0530,48972,213.5,213.7,213.5,213.65,213.5,0,2021-04-08T14:19:00+0530,32000,215.05,215.1,215.0,215.1,215.05,109532800,2021-04-08T14:19:00+0530,6400,214.9,215.0,214.9,215.0,214.9,7744000
2021-04-08T14:20:00+0530,90737,213.6,213.6,213.5,213.55,213.6,0,2021-04-08T14:20:00+0530,169600,214.95,215.05,214.95,215.05,214.95,109532800,2021-04-08T14:20:00+0530,0,214.9,214.9,214.9,214.9,214.9,7744000
2021-04-08T14:21:00+0530,52401,213.85,213.85,213.55,213.6,213.85,0,2021-04-08T14:21:00+0530,60800,215.2,215.25,214.95,214.95,215.2,109590400,2021-04-08T14:21:00+0530,3200,215.0,215.0,214.9,214.9,215.0,7750400
2021-04-08T14:22:00+0530,31438,213.75,213.85,213.6,213.85,213.75,0,2021-04-08T14:22:00+0530,28800,215.2,215.2,215.05,215.2,215.2,109590400,2021-04-08T14:22:00+0530,0,215.0,215.0,215.0,215.0,215.0,7750400
2021-04-08T14:23:00+0530,11607,213.65,213.75,213.6,213.65,213.65,0,2021-04-08T14:23:00+0530,12800,215.15,215.25,215.15,215.2,215.15,109590400,2021-04-08T14:23:00+0530,3200,215.0,215.0,215.0,215.0,215.0,7750400
2021-04-08T14:24:00+0530,60532,213.8,213.9,213.6,213.65,213.8,0,2021-04-08T14:24:00+0530,60800,215.3,215.3,215.1,215.15,215.3,109593600,2021-04-08T14:24:00+0530,9600,215.2,215.2,215.0,215.0,215.2,7750400
2021-04-08T14:25:00+0530,12170,213.75,213.85,213.6,213.85,213.75,0,2021-04-08T14:25:00+0530,25600,215.1,215.3,215.1,215.3,215.1,109593600,2021-04-08T14:25:00+0530,9600,215.05,215.2,215.05,215.2,215.05,7747200
2021-04-08T14:26:00+0530,19898,213.85,213.9,213.65,213.75,213.85,0,2021-04-08T14:26:00+0530,25600,215.25,215.35,215.1,215.1,215.25,109593600,2021-04-08T14:26:00+0530,3200,215.15,215.15,215.05,215.05,215.15,7747200
2021-04-08T14:27:00+0530,17628,213.8,213.85,213.75,213.75,213.8,0,2021-04-08T14:27:00+0530,22400,215.2,215.3,215.2,215.3,215.2,109628800,2021-04-08T14:27:00+0530,3200,215.05,215.15,215.05,215.15,215.05,7747200
2021-04-08T14:28:00+0530,15085,213.85,213.85,213.75,213.8,213.85,0,2021-04-08T14:28:00+0530,25600,215.25,215.3,215.15,215.3,215.25,109628800,2021-04-08T14:28:00+0530,0,215.05,215.05,215.05,215.05,215.05,7747200
2021-04-08T14:29:00+0530,46505,213.95,214.0,213.75,213.85,213.95,0,2021-04-08T14:29:00+0530,32000,215.35,215.4,215.25,215.25,215.35,109628800,2021-04-08T14:29:00+0530,0,215.05,215.05,215.05,215.05,215.05,7747200
2021-04-08T14:30:00+0530,67429,213.7,213.9,213.7,213.9,213.7,0,2021-04-08T14:30:00+0530,25600,215.2,215.3,215.15,215.25,215.2,109628800,2021-04-08T14:30:00+0530,6400,215.1,215.1,215.1,215.1,215.1,7747200
2021-04-08T14:31:00+0530,14671,213.8,213.8,213.65,213.7,213.8,0,2021-04-08T14:31:00+0530,22400,215.2,215.2,215.1,215.2,215.2,109641600,2021-04-08T14:31:00+0530,9600,215.0,215.1,215.0,215.1,215.0,7766400
2021-04-08T14:32:00+0530,7007,213.7,213.8,213.65,213.8,213.7,0,2021-04-08T14:32:00+0530,19200,215.2,215.2,215.15,215.2,215.2,109641600,2021-04-08T14:32:00+0530,6400,215.0,215.0,215.0,215.0,215.0,7766400
2021-04-08T14:33:00+0530,48933,213.65,213.75,213.55,213.75,213.65,0,2021-04-08T14:33:00+0530,48000,215.0,215.2,215.0,215.2,215.0,109648000,2021-04-08T14:33:00+0530,0,215.0,215.0,215.0,215.0,215.0,7766400
2021-04-08T14:34:00+0530,69589,213.65,213.65,213.35,213.55,213.65,0,2021-04-08T14:34:00+0530,92800,215.05,215.05,214.8,215.0,215.05,109648000,2021-04-08T14:34:00+0530,3200,214.7,215.0,214.7,215.0,214.7,7772800
2021-04-08T14:35:00+0530,21550,213.5,213.65,213.4,213.65,213.5,0,2021-04-08T14:35:00+0530,41600,214.95,215.05,214.9,215.05,214.95,109648000,2021-04-08T14:35:00+0530,0,214.7,214.7,214.7,214.7,214.7,7772800
2021-04-08T14:36:00+0530,25602,213.45,213.6,213.4,213.6,213.45,0,2021-04-08T14:36:00+0530,44800,214.9,214.95,214.8,214.95,214.9,109641600,2021-04-08T14:36:00+0530,6400,214.7,214.7,214.7,214.7,214.7,7772800
2021-04-08T14:37:00+0530,21799,213.55,213.6,213.4,213.45,213.55,0,2021-04-08T14:37:00+0530,38400,214.85,214.9,214.85,214.9,214.85,109641600,2021-04-08T14:37:00+0530,0,214.7,214.7,214.7,214.7,214.7,7772800
2021-04-08T14:38:00+0530,24592,213.4,213.55,213.4,213.55,213.4,0,2021-04-08T14:38:00+0530,22400,214.9,214.95,214.85,214.85,214.9,109641600,2021-04-08T14:38:00+0530,0,214.7,214.7,214.7,214.7,214.7,7772800
2021-04-08T14:39:00+0530,23980,213.55,213.6,213.4,213.5,213.55,0,2021-04-08T14:39:00+0530,22400,214.95,214.95,214.9,214.9,214.95,109619200,2021-04-08T14:39:00+0530,3200,214.8,214.8,214.7,214.7,214.8,7769600
2021-04-08T14:40:00+0530,47881,213.65,213.65,213.45,213.45,213.65,0,2021-04-08T14:40:00+0530,38400,215.0,215.0,214.9,214.9,215.0,109619200,2021-04-08T14:40:00+0530,0,214.8,214.8,214.8,214.8,214.8,7769600
2021-04-08T14:41:00+0530,27650,213.5,213.7,213.45,213.6,213.5,0,2021-04-08T14:41:00+0530,57600,214.85,215.05,214.8,215.0,214.85,109619200,2021-04-08T14:41:00+0530,3200,214.85,214.85,214.8,214.8,214.85,7779200
2021-04-08T14:42:00+0530,9500,213.5,213.5,213.4,213.5,213.5,0,2021-04-08T14:42:00+0530,19200,214.9,214.9,214.85,214.85,214.9,109654400,2021-04-08T14:42:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:43:00+0530,24490,213.65,213.7,213.45,213.5,213.65,0,2021-04-08T14:43:00+0530,41600,215.05,215.05,214.9,214.9,215.05,109654400,2021-04-08T14:43:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:44:00+0530,8403,213.6,213.65,213.55,213.65,213.6,0,2021-04-08T14:44:00+0530,9600,215.05,215.1,215.05,215.05,215.05,109654400,2021-04-08T14:44:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:45:00+0530,27986,213.6,213.6,213.5,213.6,213.6,0,2021-04-08T14:45:00+0530,48000,215.0,215.0,214.95,215.0,215.0,109654400,2021-04-08T14:45:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:46:00+0530,7222,213.55,213.6,213.5,213.55,213.55,0,2021-04-08T14:46:00+0530,9600,214.95,215.05,214.95,215.0,214.95,109667200,2021-04-08T14:46:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:47:00+0530,16393,213.5,213.6,213.45,213.55,213.5,0,2021-04-08T14:47:00+0530,57600,214.85,215.0,214.85,214.95,214.85,109667200,2021-04-08T14:47:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:48:00+0530,20300,213.4,213.5,213.4,213.45,213.4,0,2021-04-08T14:48:00+0530,12800,214.8,214.85,214.8,214.85,214.8,109689600,2021-04-08T14:48:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:49:00+0530,51210,213.45,213.6,213.4,213.45,213.45,0,2021-04-08T14:49:00+0530,35200,214.85,214.9,214.8,214.8,214.85,109689600,2021-04-08T14:49:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:50:00+0530,19691,213.4,213.55,213.4,213.45,213.4,0,2021-04-08T14:50:00+0530,19200,214.9,214.9,214.85,214.85,214.9,109689600,2021-04-08T14:50:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:51:00+0530,6625,213.45,213.55,213.4,213.55,213.45,0,2021-04-08T14:51:00+0530,12800,214.8,214.9,214.8,214.9,214.8,109692800,2021-04-08T14:51:00+0530,0,214.85,214.85,214.85,214.85,214.85,7779200
2021-04-08T14:52:00+0530,75417,213.35,213.45,213.3,213.45,213.35,0,2021-04-08T14:52:00+0530,118400,214.75,214.85,214.7,214.8,214.75,109692800,2021-04-08T14:52:00+0530,12800,214.7,214.85,214.7,214.85,214.7,7785600
2021-04-08T14:53:00+0530,12404,213.4,213.45,213.35,213.45,213.4,0,2021-04-08T14:53:00+0530,38400,214.8,214.8,214.75,214.8,214.8,109692800,2021-04-08T14:53:00+0530,3200,214.6,214.7,214.6,214.7,214.6,7785600
2021-04-08T14:54:00+0530,29328,213.3,213.4,213.25,213.35,213.3,0,2021-04-08T14:54:00+0530,64000,214.65,214.8,214.65,214.8,214.65,109788800,2021-04-08T14:54:00+0530,0,214.6,214.6,214.6,214.6,214.6,7785600
2021-04-08T14:55:00+0530,32835,213.25,213.3,213.2,213.3,213.25,0,2021-04-08T14:55:00+0530,32000,214.65,214.7,214.65,214.65,214.65,109788800,2021-04-08T14:55:00+0530,0,214.6,214.6,214.6,214.6,214.6,7785600
2021-04-08T14:56:00+0530,44601,213.25,213.3,213.1,213.3,213.25,0,2021-04-08T14:56:00+0530,16000,214.6,214.65,214.6,214.65,214.6,109788800,2021-04-08T14:56:00+0530,6400,214.6,214.6,214.6,214.6,214.6,7785600
2021-04-08T14:57:00+0530,80361,213.4,213.4,213.1,213.25,213.4,0,2021-04-08T14:57:00+0530,172800,214.85,214.85,214.55,214.6,214.85,109840000,2021-04-08T14:57:00+0530,0,214.6,214.6,214.6,214.6,214.6,7785600
2021-04-08T14:58:00+0530,27909,213.45,213.5,213.4,213.4,213.45,0,2021-04-08T14:58:00+0530,44800,214.9,214.9,214.85,214.85,214.9,109840000,2021-04-08T14:58:00+0530,3200,214.85,214.85,214.6,214.6,214.85,7788800
2021-04-08T14:59:00+0530,102654,213.1,213.45,213.05,213.4,213.1,0,2021-04-08T14:59:00+0530,172800,214.55,214.9,214.55,214.8,214.55,109840000,2021-04-08T14:59:00+0530,0,214.5,214.85,214.5,214.85,214.5,7788800
2021-04-08T15:00:00+0530,58393,213.15,213.25,213.05,213.2,213.15,0,2021-04-08T15:00:00+0530,233600,214.5,214.55,214.4,214.5,214.5,109939200,2021-04-08T15:00:00+0530,3200,214.5,214.5,214.5,214.5,214.5,7788800
2021-04-08T15:01:00+0530,35975,213.25,213.25,213.1,213.15,213.25,0,2021-04-08T15:01:00+0530,83200,214.55,214.55,214.4,214.45,214.55,109939200,2021-04-08T15:01:00+0530,0,214.5,214.5,214.5,214.5,214.5,7788800
2021-04-08T15:02:00+0530,30718,213.2,213.25,213.2,213.25,213.2,0,2021-04-08T15:02:00+0530,76800,214.55,214.65,214.5,214.55,214.55,109939200,2021-04-08T15:02:00+0530,0,214.5,214.5,214.5,214.5,214.5,7788800
2021-04-08T15:03:00+0530,56845,213.2,213.3,213.15,213.2,213.2,0,2021-04-08T15:03:00+0530,22400,214.65,214.7,214.55,214.55,214.65,110016000,2021-04-08T15:03:00+0530,0,214.5,214.5,214.5,214.5,214.5,7788800
2021-04-08T15:04:00+0530,134036,213.45,213.45,213.2,213.25,213.45,0,2021-04-08T15:04:00+0530,112000,214.75,214.75,214.55,214.65,214.75,110016000,2021-04-08T15:04:00+0530,3200,214.55,214.55,214.5,214.5,214.55,7795200
2021-04-08T15:05:00+0530,65109,213.4,213.45,213.25,213.35,213.4,0,2021-04-08T15:05:00+0530,41600,214.75,214.75,214.65,214.7,214.75,110016000,2021-04-08T15:05:00+0530,0,214.55,214.55,214.55,214.55,214.55,7795200
2021-04-08T15:06:00+0530,63731,213.4,213.5,213.3,213.35,213.4,0,2021-04-08T15:06:00+0530,83200,214.85,214.9,214.75,214.75,214.85,110092800,2021-04-08T15:06:00+0530,3200,214.75,214.75,214.55,214.55,214.75,7795200
2021-04-08T15:07:00+0530,46077,213.4,213.5,213.35,213.45,213.4,0,2021-04-08T15:07:00+0530,44800,214.85,214.85,214.8,214.85,214.85,110092800,2021-04-08T15:07:00+0530,0,214.75,214.75,214.75,214.75,214.75,7795200
2021-04-08T15:08:00+0530,39038,213.45,213.5,213.4,213.45,213.45,0,2021-04-08T15:08:00+0530,12800,214.7,214.85,214.7,214.85,214.7,110092800,2021-04-08T15:08:00+0530,0,214.75,214.75,214.75,214.75,214.75,7795200
2021-04-08T15:09:00+0530,36391,213.3,213.4,213.25,213.4,213.3,0,2021-04-08T15:09:00+0530,48000,214.6,214.75,214.6,214.7,214.6,110121600,2021-04-08T15:09:00+0530,9600,214.5,214.75,214.5,214.75,214.5,7798400
2021-04-08T15:10:00+0530,79043,213.1,213.3,213.1,213.3,213.1,0,2021-04-08T15:10:00+0530,102400,214.45,214.6,214.45,214.6,214.45,110121600,2021-04-08T15:10:00+0530,0,214.5,214.5,214.5,214.5,214.5,7798400
2021-04-08T15:11:00+0530,119493,213.05,213.2,213.0,213.1,213.05,0,2021-04-08T15:11:00+0530,76800,214.3,214.45,214.3,214.45,214.3,110121600,2021-04-08T15:11:00+0530,3200,214.4,214.5,214.4,214.4,214.4,7804800
2021-04-08T15:12:00+0530,52272,213.0,213.05,213.0,213.05,213.0,0,2021-04-08T15:12:00+0530,57600,214.3,214.4,214.25,214.3,214.3,110227200,2021-04-08T15:12:00+0530,12800,214.25,214.4,214.15,214.4,214.25,7804800
2021-04-08T15:13:00+0530,35665,212.95,213.0,212.9,212.95,212.95,0,2021-04-08T15:13:00+0530,64000,214.3,214.35,214.2,214.3,214.3,110227200,2021-04-08T15:13:00+0530,0,214.25,214.25,214.25,214.25,214.25,7804800
2021-04-08T15:14:00+0530,70742,212.95,213.0,212.9,212.95,212.95,0,2021-04-08T15:14:00+0530,80000,214.3,214.45,214.2,214.3,214.3,110227200,2021-04-08T15:14:00+0530,0,214.25,214.25,214.25,214.25,214.25,7804800
2021-04-08T15:15:00+0530,98352,213.25,213.25,212.9,212.9,213.25,0,2021-04-08T15:15:00+0530,166400,214.6,214.6,214.25,214.35,214.6,110201600,2021-04-08T15:15:00+0530,0,214.25,214.25,214.25,214.25,214.25,7804800
2021-04-08T15:16:00+0530,231987,213.5,213.5,213.1,213.2,213.5,0,2021-04-08T15:16:00+0530,96000,214.7,214.7,214.5,214.6,214.7,110201600,2021-04-08T15:16:00+0530,0,214.25,214.25,214.25,214.25,214.25,7804800
2021-04-08T15:17:00+0530,65037,213.4,213.5,213.35,213.5,213.4,0,2021-04-08T15:17:00+0530,99200,214.75,214.85,214.7,214.75,214.75,110201600,2021-04-08T15:17:00+0530,0,214.25,214.25,214.25,214.25,214.25,7804800
2021-04-08T15:18:00+0530,84231,213.25,213.45,213.2,213.4,213.25,0,2021-04-08T15:18:00+0530,92800,214.65,214.8,214.6,214.75,214.65,110208000,2021-04-08T15:18:00+0530,3200,214.65,214.65,214.25,214.25,214.65,7811200
2021-04-08T15:19:00+0530,127800,213.15,213.4,213.1,213.4,213.15,0,2021-04-08T15:19:00+0530,48000,214.55,214.7,214.55,214.7,214.55,110208000,2021-04-08T15:19:00+0530,9600,214.45,214.65,214.45,214.65,214.45,7814400
2021-04-08T15:20:00+0530,88195,213.1,213.35,213.05,213.15,213.1,0,2021-04-08T15:20:00+0530,128000,214.5,214.8,214.5,214.55,214.5,110208000,2021-04-08T15:20:00+0530,0,214.45,214.45,214.45,214.45,214.45,7814400
2021-04-08T15:21:00+0530,237116,213.1,213.25,213.0,213.05,213.1,0,2021-04-08T15:21:00+0530,179200,214.55,214.65,214.5,214.5,214.55,110169600,2021-04-08T15:21:00+0530,0,214.45,214.45,214.45,214.45,214.45,7814400
2021-04-08T15:22:00+0530,57011,213.3,213.4,213.1,213.2,213.3,0,2021-04-08T15:22:00+0530,115200,214.7,214.75,214.55,214.6,214.7,110169600,2021-04-08T15:22:00+0530,6400,214.65,214.7,214.45,214.45,214.65,7814400
2021-04-08T15:23:00+0530,38489,213.4,213.4,213.25,213.3,213.4,0,2021-04-08T15:23:00+0530,44800,214.65,214.7,214.6,214.7,214.65,110169600,2021-04-08T15:23:00+0530,6400,214.65,214.65,214.6,214.65,214.65,7814400
2021-04-08T15:24:00+0530,64715,213.25,213.4,213.2,213.25,213.25,0,2021-04-08T15:24:00+0530,64000,214.75,214.75,214.55,214.65,214.75,110201600,2021-04-08T15:24:00+0530,9600,214.45,214.65,214.45,214.65,214.45,7814400
2021-04-08T15:25:00+0530,42262,213.2,213.35,213.15,213.35,213.2,0,2021-04-08T15:25:00+0530,92800,214.5,214.75,214.5,214.75,214.5,110201600,2021-04-08T15:25:00+0530,0,214.4,214.55,214.4,214.45,214.4,7827200
2021-04-08T15:26:00+0530,64571,213.25,213.3,213.15,213.2,213.25,0,2021-04-08T15:26:00+0530,102400,214.6,214.7,214.5,214.5,214.6,110201600,2021-04-08T15:26:00+0530,6400,214.4,214.4,214.4,214.4,214.4,7827200
2021-04-08T15:27:00+0530,83736,213.3,213.35,213.2,213.25,213.3,0,2021-04-08T15:27:00+0530,140800,214.65,214.7,214.6,214.6,214.65,110201600,2021-04-08T15:27:00+0530,3200,214.55,214.55,214.4,214.4,214.55,7827200
2021-04-08T15:28:00+0530,78688,213.3,213.35,213.25,213.25,213.3,0,2021-04-08T15:28:00+0530,96000,214.65,214.75,214.65,214.65,214.65,110192000,2021-04-08T15:28:00+0530,0,214.55,214.55,214.55,214.55,214.55,7827200
2021-04-08T15:29:00+0530,83669,213.35,213.5,213.25,213.35,213.35,0,2021-04-08T15:29:00+0530,115200,214.8,214.8,214.65,214.65,214.8,110192000,2021-04-08T15:29:00+0530,9600,214.75,214.75,214.5,214.55,214.75,7827200
